"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","core_enrichment_symbol"
"GO:0035886","vascular associated smooth muscle cell differentiation",28,-0.702278501259575,-1.82179134071506,0.00010577429328378,0.000270205240115838,0.000934278780557077,2663,"tags=54%, list=14%, signal=46%","3815/6443/2852/30008/5155/55897/1491/407006/2627/10266/187/23493/3280/1909/93649","KIT, SGCB, GPER1, EFEMP2, PDGFB, MESP1, CTH, MIR221, GATA6, RAMP2, APLNR, HEY2, HES1, EDNRA, MYOCD"
"GO:0001942","hair follicle development",79,-0.575460988104843,-1.74742601972255,0.000106094347413946,0.000270530958469317,0.000935128725040973,3784,"tags=41%, list=20%, signal=32%","55366/1499/8549/94234/3488/135228/8323/7124/2131/6469/60485/4488/11166/6608/7042/4038/11005/4804/6662/3911/55504/2736/5154/3624/60529/54345/147495/22943/6615/9079/3229/8456","LGR4, CTNNB1, LGR5, FOXQ1, IGFBP5, CD109, FZD6, TNF, EXT1, SHH, SAV1, MSX2, SOX21, SMO, TGFB2, LRP4, SPINK5, NGFR, SOX9, LAMA5, TNFRSF19, GLI2, PDGFA, INHBA, ALX4, SOX18, APCDD1, DKK1, SNAI1, LDB2, HOXC13, FOXN1"
"GO:2000243","positive regulation of reproductive process",68,-0.579253635359735,-1.72156492347071,0.000106849583196537,0.000271963160128867,0.000939802760569651,2580,"tags=35%, list=14%, signal=30%","6469/4488/5017/79846/1672/225689/85360/5021/6662/11105/8912/646/5327/6869/3624/54361/3643/8654/1910/23414/3625/5139/7432/4487","SHH, MSX2, OVOL1, CFAP69, DEFB1, MAPK15, SYDE1, OXTR, SOX9, PRDM7, CACNA1H, BNC1, PLAT, TACR1, INHBA, WNT4, INSR, PDE5A, EDNRB, ZFPM2, INHBB, PDE3A, VIP, MSX1"
"GO:0006813","potassium ion transport",189,-0.468691881137909,-1.53007641813502,0.000110716270193684,0.000280281729048875,0.000971766643960041,3953,"tags=43%, list=21%, signal=34%","10008/27345/343450/23327/3752/3745/288/3777/4734/3688/30820/5311/9992/80333/9472/285335/481/10089/3749/65268/3757/468/9132/3767/3773/6553/3770/486/3787/10060/81033/3775/10242/60598/30818/776/51305/2273/81831/27012/3769/477/8645/6558/84561/4846/3751/1804/845/3776/6833/5999/3780/3249/88/57628/5349/5348/3788/6550/3768/3782/857/3790/3356/150/65267/7881/2702/3754/3741/482/81832/219527/358/259232/23704/3764/2645/7432/3781","KCNE3, KCNMB4, KCNT2, NEDD4L, KCND3, KCNB1, ANK3, KCNK3, NEDD4, ITGB1, KCNIP1, PKD2, KCNE2, KCNIP4, AKAP6, SLC9C1, ATP1B1, KCNK7, KCNC4, WNK2, KCNH2, ATF4, KCNQ4, KCNJ11, KCNJ16, SLC9A5, KCNJ14, FXYD2, KCNS1, ABCC9, KCNH6, KCNK1, KCNMB2, KCNK15, KCNIP3, CACNA1D, KCNK9, FHL1, NETO2, KCNV1, KCNJ13, ATP1A2, KCNK5, SLC12A2, SLC12A8, NOS3, KCND2, DPP6, CASQ2, KCNK2, ABCC8, RGS4, KCNN1, HPN, ACTN2, DPP10, FXYD3, FXYD1, KCNS2, SLC9A3, KCNJ12, KCNN3, CAV1, KCNS3, HTR2A, ADRA2A, WNK3, KCNAB1, GJA5, KCNF1, KCNA5, ATP1B2, NETO1, LRRC55, AQP1, NALCN, KCNE4, KCNJ8, GCK, VIP, KCNN2"
"GO:0002065","columnar/cuboidal epithelial cell differentiation",72,-0.583105732787161,-1.75284130350697,0.000112794426121519,0.000285029080397005,0.000987931319157697,4514,"tags=51%, list=24%, signal=39%","5991/7481/6009/27077/100381270/3202/79583/3169/25803/572/1000/5916/2131/60485/2247/10117/6608/3572/10413/650/6659/4825/5054/2016/2627/28514/5915/654/652/4131/54361/688/3280/5629/6664/140628/653","RFX3, WNT11, RHEB, B9D1, ZBED6, HOXA5, TMEM231, FOXA1, SPDEF, BAD, CDH2, RARG, EXT1, SAV1, FGF2, ENAM, SMO, IL6ST, YAP1, BMP2, SOX4, NKX6-1, SERPINE1, EMX1, GATA6, DLL1, RARB, BMP6, BMP4, MAP1B, WNT4, KLF5, HES1, PROX1, SOX11, GATA5, BMP5"
"GO:0044706","multi-multicellular organism process",180,-0.484338977607431,-1.57320574520984,0.00011466514098603,0.000289236127621853,0.00100221524900584,3680,"tags=38%, list=20%, signal=31%","5858/2706/6513/5066/10916/3291/5672/3488/259/3678/7056/23641/5069/3673/659/5016/3976/29974/780/56977/8614/3553/183/2192/10991/3691/64478/5270/1906/4693/3549/7216/2354/5764/3675/7026/5241/54407/2288/1543/85360/6863/6833/1392/1307/5021/7004/7005/2697/2013/6781/7043/150/730249/23764/6869/51673/54361/49/3490/151/796/1364/8061/3485/59350/285/552/8909","PZP, GJB2, SLC2A1, PAM, MAGED2, HSD11B2, PSG4, IGFBP5, AMBP, ITGA5, THBD, LDOC1, PAPPA, ITGA2, BMPR2, OVGP1, LIF, A1CF, DDR1, STOX2, STC2, IL1B, AGT, FBLN1, SLC38A3, ITGB4, CSMD1, SERPINE2, EDN1, NDP, IHH, TRO, FOSB, PTN, ITGA3, NR2F2, PGR, SLC38A2, FKBP4, CYP1A1, SYDE1, TAC1, ABCC8, CRH, COL16A1, OXTR, TEAD4, TEAD3, GJA1, EMP2, STC1, TGFB3, ADRA2A, ACOD1, MAFF, TACR1, TPPP3, WNT4, ACR, IGFBP7, ADRA2B, CALCA, CLDN4, FOSL1, IGFBP2, RXFP1, ANGPT2, AVPR1A, ENDOU"
"GO:0061035","regulation of cartilage development",58,-0.60223465338908,-1.74887132890572,0.000118351579895364,0.000296935660273189,0.00103012592237872,3699,"tags=52%, list=20%, signal=42%","1499/3207/642658/5916/7483/55553/659/2202/649/4086/8817/650/4192/7704/4017/91461/2737/6662/8313/5915/94/654/652/392255/6660/658/10736/11173/6591/81792","CTNNB1, HOXA11, SCX, RARG, WNT9A, SOX6, BMPR2, EFEMP1, BMP1, SMAD1, FGF18, BMP2, MDK, ZBTB16, LOXL2, PKDCC, GLI3, SOX9, AXIN2, RARB, ACVRL1, BMP6, BMP4, GDF6, SOX5, BMPR1B, SIX2, ADAMTS7, SNAI2, ADAMTS12"
"GO:0086003","cardiac muscle cell contraction",64,-0.585064717735817,-1.72473358406115,0.000118229885754009,0.000296935660273189,0.00103012592237872,4401,"tags=48%, list=24%, signal=37%","476/287/3759/10008/23327/3752/2934/29119/1832/2258/9992/3757/776/8913/477/2697/6444/3728/6781/857/2702/3741/23704/3764/6330/5350/775/10052/783/3781/2257","ATP1A1, ANK2, KCNJ2, KCNE3, NEDD4L, KCND3, GSN, CTNNA3, DSP, FGF13, KCNE2, KCNH2, CACNA1D, CACNA1G, ATP1A2, GJA1, SGCD, JUP, STC1, CAV1, GJA5, KCNA5, KCNE4, KCNJ8, SCN4B, PLN, CACNA1C, GJC1, CACNB2, KCNN2, FGF12"
"GO:0051153","regulation of striated muscle cell differentiation",69,-0.571849180236898,-1.70325073120702,0.000122023322427321,0.000305597338714403,0.00105987650008543,3041,"tags=32%, list=16%, signal=27%","9472/1760/55553/221662/6469/6899/9643/1906/150094/627/650/55897/5999/56603/28514/8324/652/22943/5629/93649/1948/4487","AKAP6, DMPK, SOX6, RBM24, SHH, TBX1, MORF4L2, EDN1, SIK1, BDNF, BMP2, MESP1, RGS4, CYP26B1, DLL1, FZD7, BMP4, DKK1, PROX1, MYOCD, EFNB2, MSX1"
"GO:0002716","negative regulation of natural killer cell mediated immunity",20,0.721446712725081,2.21833139577554,0.000122684512651733,0.000305623652971072,0.00106340867157617,1368,"tags=50%, list=7%, signal=46%","10859/3824/10225/3805/6318/3821/409/3965/387837/84868","LILRB1, KLRD1, CD96, KIR2DL4, SERPINB4, KLRC1, ARRB2, LGALS9, CLEC12B, HAVCR2"
"GO:0046635","positive regulation of alpha-beta T cell activation",67,0.462743657305753,1.77763627045867,0.000123273834686556,0.000306548208379842,0.00106609769047935,2531,"tags=45%, list=14%, signal=39%","3458/50943/729230/54440/11126/916/3071/11006/6850/3594/5788/3593/64926/6375/4602/7292/26191/7535/6363/3965/942/3717/3122/5588/941/3606/10148/865/51043/3123","IFNG, FOXP3, CCR2, SASH3, CD160, CD3E, NCKAP1L, LILRB4, SYK, IL12RB1, PTPRC, IL12B, RASAL3, XCL1, MYB, TNFSF4, PTPN22, ZAP70, CCL19, LGALS9, CD86, JAK2, HLA-DRA, PRKCQ, CD80, IL18, EBI3, CBFB, ZBTB7B, HLA-DRB1"
"GO:0071774","response to fibroblast growth factor",94,-0.546618605053196,-1.69396446625071,0.000123505093999094,0.000306580666199166,0.00106609769047935,3826,"tags=41%, list=21%, signal=33%","2250/1499/6422/53834/3340/10253/8862/2131/2817/64399/6899/2247/3373/1373/2261/2264/8817/8822/387914/9365/3164/4609/4804/8692/79625/2260/2246/23213/9982/90993/3975/6909/54361/64094/10252/1277/2257/81848/54567","FGF5, CTNNB1, SFRP1, FGFRL1, NDST1, SPRY2, APLN, EXT1, GPC1, HHIP, TBX1, FGF2, HYAL1, CPS1, FGFR3, FGFR4, FGF18, FGF17, SHISA2, KL, NR4A1, MYC, NGFR, HYAL2, NDNF, FGFR1, FGF1, SULF1, FGFBP1, CREB3L1, LHX1, TBX2, WNT4, SMOC2, SPRY1, COL1A1, FGF12, SPRY4, DLL4"
"GO:0032963","collagen metabolic process",86,-0.554692242350964,-1.70672254769643,0.000124308814784338,0.000308031542807751,0.00107082297532075,2412,"tags=38%, list=13%, signal=34%","10893/10609/3569/28984/1289/5345/9508/7148/4316/3549/10536/55323/1278/4239/407021/79148/7043/4324/4320/652/23371/4312/2191/871/90993/4880/54361/114757/1277/5159/4325/4319/8710","MMP24, P3H4, IL6, RGCC, COL5A1, SERPINF2, ADAMTS3, TNXB, MMP7, IHH, P3H3, LARP6, COL1A2, MFAP4, MIR29A, MMP28, TGFB3, MMP15, MMP11, BMP4, TNS2, MMP1, FAP, SERPINH1, CREB3L1, NPPC, WNT4, CYGB, COL1A1, PDGFRB, MMP16, MMP10, SERPINB7"
"GO:0032332","positive regulation of chondrocyte differentiation",19,-0.776194512991482,-1.87457339917396,0.000125713672983541,0.000310417768966388,0.0010784773977557,1660,"tags=58%, list=9%, signal=53%","8817/7704/4017/91461/2737/6662/94/654/392255/6660/658","FGF18, ZBTB16, LOXL2, PKDCC, GLI3, SOX9, ACVRL1, BMP6, GDF6, SOX5, BMPR1B"
"GO:0044703","multi-organism reproductive process",174,-0.487450194238696,-1.57948344616891,0.000125564827175307,0.000310417768966388,0.0010784773977557,3680,"tags=39%, list=20%, signal=32%","5858/2706/6513/5066/10916/3291/5672/3488/259/3678/7056/23641/5069/3673/659/5016/3976/29974/780/56977/8614/3553/183/2192/10991/3691/64478/5270/1906/4693/3549/7216/2354/5764/3675/7026/5241/54407/2288/1543/85360/6863/6833/1392/1307/5021/7004/7005/2697/2013/6781/7043/150/730249/23764/6869/51673/54361/3490/151/796/1364/8061/3485/59350/285/552/8909","PZP, GJB2, SLC2A1, PAM, MAGED2, HSD11B2, PSG4, IGFBP5, AMBP, ITGA5, THBD, LDOC1, PAPPA, ITGA2, BMPR2, OVGP1, LIF, A1CF, DDR1, STOX2, STC2, IL1B, AGT, FBLN1, SLC38A3, ITGB4, CSMD1, SERPINE2, EDN1, NDP, IHH, TRO, FOSB, PTN, ITGA3, NR2F2, PGR, SLC38A2, FKBP4, CYP1A1, SYDE1, TAC1, ABCC8, CRH, COL16A1, OXTR, TEAD4, TEAD3, GJA1, EMP2, STC1, TGFB3, ADRA2A, ACOD1, MAFF, TACR1, TPPP3, WNT4, IGFBP7, ADRA2B, CALCA, CLDN4, FOSL1, IGFBP2, RXFP1, ANGPT2, AVPR1A, ENDOU"
"GO:0090288","negative regulation of cellular response to growth factor stimulus",89,-0.549991794987177,-1.69719887459888,0.000126222691959857,0.000310582981092118,0.00108062524674002,4600,"tags=52%, list=25%, signal=39%","8321/57556/57045/390598/57154/11117/3592/8646/55959/6498/6422/4734/10253/4091/8862/2817/9353/183/51232/2247/168667/22905/7130/153090/25805/387914/6423/91851/2200/4681/10272/4804/9573/1745/94031/23213/7498/348093/90993/54361/10252/22943/25960/79812/81792/81848","FZD1, SEMA6A, TWSG1, SKOR1, SMURF1, EMILIN1, IL12A, CHRD, SULF2, SKIL, SFRP1, NEDD4, SPRY2, SMAD6, APLN, GPC1, SLIT2, AGT, CRIM1, FGF2, BMPER, EPN2, TNFAIP6, DAB2IP, BAMBI, SHISA2, SFRP2, CHRDL1, FBN1, NBL1, FSTL3, NGFR, GDF3, DLX1, HTRA3, SULF1, XDH, RBPMS2, CREB3L1, WNT4, SPRY1, DKK1, ADGRA2, MMRN2, ADAMTS12, SPRY4"
"GO:0014014","negative regulation of gliogenesis",32,-0.678296868245838,-1.81024564473981,0.000126913862155582,0.000311737720854183,0.00108432056591433,1530,"tags=41%, list=8%, signal=37%","4825/26022/6833/1745/1030/3400/4916/3949/1746/388585/23500/3280/6664","NKX6-1, TMEM98, ABCC8, DLX1, CDKN2B, ID4, NTRK3, LDLR, DLX2, HES5, DAAM2, HES1, SOX11"
"GO:0043368","positive T cell selection",36,0.596991616216418,2.01198011787217,0.000130826771157024,0.000320201593545312,0.00111547036460199,1551,"tags=53%, list=8%, signal=48%","50943/114836/387357/917/916/915/3594/5788/3593/6693/1794/7535/4063/9760/84695/30009/10538/64919/972","FOXP3, SLAMF6, THEMIS, CD3G, CD3E, CD3D, IL12RB1, PTPRC, IL12B, SPN, DOCK2, ZAP70, LY9, TOX, LOXL3, TBX21, BATF, BCL11B, CD74"
"GO:1990840","response to lectin",23,0.674463899879491,2.12658740017607,0.000132412799998566,0.000322426315421119,0.00112440394350515,3309,"tags=65%, list=18%, signal=54%","93978/100528032/22914/3822/3824/8302/6850/64581/3823/7305/4067/5058/5336/3551/5062","CLEC6A, KLRC4-KLRK1, KLRK1, KLRC2, KLRD1, KLRC4, SYK, CLEC7A, KLRC3, TYROBP, LYN, PAK1, PLCG2, IKBKB, PAK2"
"GO:1990858","cellular response to lectin",23,0.674463899879491,2.12658740017607,0.000132412799998566,0.000322426315421119,0.00112440394350515,3309,"tags=65%, list=18%, signal=54%","93978/100528032/22914/3822/3824/8302/6850/64581/3823/7305/4067/5058/5336/3551/5062","CLEC6A, KLRC4-KLRK1, KLRK1, KLRC2, KLRD1, KLRC4, SYK, CLEC7A, KLRC3, TYROBP, LYN, PAK1, PLCG2, IKBKB, PAK2"
"GO:2001257","regulation of cation channel activity",137,-0.498051553803255,-1.59266867771441,0.000134131443172556,0.00032604615511668,0.00113668772915955,3953,"tags=40%, list=21%, signal=32%","10008/288/2040/22871/23542/3688/729993/3208/2259/2258/5311/9992/65018/50944/9472/9456/57158/30845/3787/80863/1906/81831/57555/784/351/845/6769/388336/6536/6833/1392/88/3788/56704/857/5924/255057/57338/6236/7881/1756/59283/59284/81832/219527/23704/2669/1909/85358/5350/28954/783/2257/3270/23237","KCNE3, ANK3, STOM, NLGN1, MAPK8IP2, ITGB1, SHISA9, HPCA, FGF14, FGF13, PKD2, KCNE2, PINK1, SHANK1, AKAP6, HOMER1, JPH2, EHD3, KCNS1, PRRT1, EDN1, NETO2, NLGN2, CACNB3, APP, CASQ2, STAC, SHISA6, SLC6A9, ABCC8, CRH, ACTN2, KCNS2, JPH1, CAV1, RASGRF2, CBARP, JPH3, RRAD, KCNAB1, DMD, CACNG8, CACNG7, NETO1, LRRC55, KCNE4, GEM, EDNRA, SHANK3, PLN, REM1, CACNB2, FGF12, HRC, ARC"
"GO:0072010","glomerular epithelium development",25,-0.720917151619163,-1.82585268695568,0.000134600655353149,0.000326621624820682,0.00113835499914053,3331,"tags=68%, list=18%, signal=56%","4643/28999/2131/9863/5175/2303/4868/8842/182/3913/2302/652/2296/1910/1909/5420/947","MYO1E, KLF15, EXT1, MAGI2, PECAM1, FOXC2, NPHS1, PROM1, JAG1, LAMB2, FOXJ1, BMP4, FOXC1, EDNRB, EDNRA, PODXL, CD34"
"GO:0098543","detection of other organism",17,0.741480940448801,2.1738851840362,0.000135053867129817,0.000327156350547228,0.00113988048620572,2531,"tags=65%, list=14%, signal=56%","93978/7096/58484/10333/64581/4671/114770/7099/7097/64127/3123","CLEC6A, TLR1, NLRC4, TLR6, CLEC7A, NAIP, PGLYRP2, TLR4, TLR2, NOD2, HLA-DRB1"
"GO:0097530","granulocyte migration",140,0.366669762932267,1.62533989429916,0.000137642695843927,0.000332281765740064,0.00115938849703851,2180,"tags=39%, list=12%, signal=34%","6346/6366/1240/6352/4283/6357/3577/6504/56833/5293/3579/3689/3071/6846/5880/6850/7409/2529/719/6375/1441/1436/3627/6362/6363/6373/7857/5734/5294/120425/2207/3929/23765/255231/6280/407008/6369/101/972/158747/4615/11314/6279/6368/57580/4354/114609/399/64127/57126/6374/10563/391/6355","CCL1, CCL21, CMKLR1, CCL5, CXCL9, CCL13, CXCR1, SLAMF1, SLAMF8, PIK3CD, CXCR2, ITGB2, NCKAP1L, XCL2, RAC2, SYK, VAV1, FUT7, C3AR1, XCL1, CSF3R, CSF1R, CXCL10, CCL18, CCL19, CXCL11, SCG2, PTGER4, PIK3CG, JAML, FCER1G, LBP, IL17RA, MCOLN2, S100A9, MIR223, CCL24, ADAM8, CD74, MOSPD2, MYD88, CD300A, S100A8, CCL23, PREX1, MPP1, TIRAP, RHOH, NOD2, CD177, CXCL5, CXCL13, RHOG, CCL8"
"GO:0035909","aorta morphogenesis",30,-0.704974681832874,-1.86102590494315,0.000138732942517457,0.00033376982138207,0.00116388947270966,2103,"tags=63%, list=11%, signal=56%","6899/30008/7042/60681/6659/182/4638/6495/1281/94/56999/6909/23493/5159/3280/5629/23462/54567/1948","TBX1, EFEMP2, TGFB2, FKBP10, SOX4, JAG1, MYLK, SIX1, COL3A1, ACVRL1, ADAMTS9, TBX2, HEY2, PDGFRB, HES1, PROX1, HEY1, DLL4, EFNB2"
"GO:0035637","multicellular organismal signaling",134,-0.504476273397053,-1.61089207128334,0.00013873421757091,0.00033376982138207,0.00116388947270966,4401,"tags=46%, list=24%, signal=35%","476/287/7531/10699/2281/51086/3759/10008/27345/3752/288/11280/29119/1832/6547/9992/1525/481/3673/3757/8506/2852/30845/183/4897/6543/10060/81033/7220/1143/10242/776/8913/477/3751/845/6332/2697/3728/1901/857/8912/2702/9096/3741/482/23114/59283/59284/6329/23704/6330/5350/775/10052/552/83700/783/3781/2257/3270","ATP1A1, ANK2, YWHAE, CORIN, FKBP1B, TNNI3K, KCNJ2, KCNE3, KCNMB4, KCND3, ANK3, SCN11A, CTNNA3, DSP, SLC8A3, KCNE2, CXADR, ATP1B1, ITGA2, KCNH2, CNTNAP1, GPER1, EHD3, AGT, NRCAM, SLC8A2, ABCC9, KCNH6, TRPC1, CHRNB4, KCNMB2, CACNA1D, CACNA1G, ATP1A2, KCND2, CASQ2, SCN7A, GJA1, JUP, S1PR1, CAV1, CACNA1H, GJA5, TBX18, KCNA5, ATP1B2, NFASC, CACNG8, CACNG7, SCN4A, KCNE4, SCN4B, PLN, CACNA1C, GJC1, AVPR1A, JAM3, CACNB2, KCNN2, FGF12, HRC"
"GO:0002399","MHC class II protein complex assembly",14,0.782049607837574,2.14185469493337,0.000139391827974435,0.000334207369119593,0.00116472876890639,3588,"tags=86%, list=19%, signal=69%","3109/3111/3108/3122/3113/3117/3115/3118/3112/3123/3120/3119","HLA-DMB, HLA-DOA, HLA-DMA, HLA-DRA, HLA-DPA1, HLA-DQA1, HLA-DPB1, HLA-DQA2, HLA-DOB, HLA-DRB1, HLA-DQB2, HLA-DQB1"
"GO:0002503","peptide antigen assembly with MHC class II protein complex",14,0.782049607837574,2.14185469493337,0.000139391827974435,0.000334207369119593,0.00116472876890639,3588,"tags=86%, list=19%, signal=69%","3109/3111/3108/3122/3113/3117/3115/3118/3112/3123/3120/3119","HLA-DMB, HLA-DOA, HLA-DMA, HLA-DRA, HLA-DPA1, HLA-DQA1, HLA-DPB1, HLA-DQA2, HLA-DOB, HLA-DRB1, HLA-DQB2, HLA-DQB1"
"GO:0032945","negative regulation of mononuclear cell proliferation",77,0.441685075361775,1.74484736865754,0.000141297531216929,0.000338199371992819,0.00117829583233531,2058,"tags=44%, list=11%, signal=39%","1378/50943/26279/339390/10457/10859/1401/4332/11326/1493/11006/10288/6693/80380/6375/695/5777/7305/3965/2213/942/84868/654346/7940/11314/4067/3559/29126/941/79679/3635/472/23495/284194","CR1, FOXP3, PLA2G2D, CLEC4G, GPNMB, LILRB1, CRP, MNDA, VSIG4, CTLA4, LILRB4, LILRB2, SPN, PDCD1LG2, XCL1, BTK, PTPN6, TYROBP, LGALS9, FCGR2B, CD86, HAVCR2, LGALS9C, LST1, CD300A, LYN, IL2RA, CD274, CD80, VTCN1, INPP5D, ATM, TNFRSF13B, LGALS9B"
"GO:0002381","immunoglobulin production involved in immunoglobulin-mediated immune response",65,0.478144713889053,1.80540932685852,0.000144991144170173,0.000345861727604572,0.00120668872134916,3051,"tags=38%, list=17%, signal=32%","50943/202309/5788/959/6375/695/7292/3109/3111/30009/8741/10538/3108/3122/3113/3117/3115/3118/79915/3112/3123/1235/3558/3981/9156","FOXP3, GAPT, PTPRC, CD40LG, XCL1, BTK, TNFSF4, HLA-DMB, HLA-DOA, TBX21, TNFSF13, BATF, HLA-DMA, HLA-DRA, HLA-DPA1, HLA-DQA1, HLA-DPB1, HLA-DQA2, ATAD5, HLA-DOB, HLA-DRB1, CCR6, IL2, LIG4, EXO1"
"GO:1901890","positive regulation of cell junction assembly",95,-0.527237568581593,-1.63962448433227,0.000145358601645521,0.000346150568325352,0.00120734182260348,3686,"tags=43%, list=20%, signal=35%","6422/22871/139065/9231/8829/79953/4867/6385/92359/8128/64084/57669/84189/183/375790/387804/40/2047/627/57555/84631/94030/7162/3605/9076/1307/5021/26045/857/27286/869/1365/1969/7058/54361/11141/10979/7070/7010/3791/7122","SFRP1, NLGN1, SLITRK4, DLG5, NRP1, SYNDIG1, NPHP1, SDC4, CRB3, ST8SIA2, CLSTN2, EPB41L5, SLITRK6, AGT, AGRN, VSTM5, ASIC2, EPHB1, BDNF, NLGN2, SLITRK2, LRRC4B, TPBG, IL17A, CLDN1, COL16A1, OXTR, LRRTM2, CAV1, SRPX2, CBLN1, CLDN3, EPHA2, THBS2, WNT4, IL1RAPL1, FERMT2, THY1, TEK, KDR, CLDN5"
"GO:0070269","pyroptosis",19,0.727638508786829,2.19470435947998,0.000146814064406819,0.000349024975451067,0.00121701132337232,2187,"tags=58%, list=12%, signal=51%","3001/81030/58484/3002/284110/54209/9447/4671/55876/834/841","GZMA, ZBP1, NLRC4, GZMB, GSDMA, TREM2, AIM2, NAIP, GSDMB, CASP1, CASP8"
"GO:0035987","endodermal cell differentiation",42,-0.64337519033382,-1.79041393745375,0.000147955355656687,0.000351144045097373,0.0012240433696746,2259,"tags=40%, list=12%, signal=36%","1294/1289/3909/55897/1295/5460/2627/4324/3912/3679/3624/1290/22943/1291/1303/1284/64321","COL7A1, COL5A1, LAMA3, MESP1, COL8A1, POU5F1, GATA6, MMP15, LAMB1, ITGA7, INHBA, COL5A2, DKK1, COL6A1, COL12A1, COL4A2, SOX17"
"GO:0001707","mesoderm formation",62,-0.586820020960459,-1.7203817985926,0.000152069978523299,0.000359694141119924,0.0012555975551466,3513,"tags=47%, list=19%, signal=38%","3207/3688/642658/3673/659/57669/145873/2303/3691/7473/4086/89870/23135/3675/55897/6423/3690/2697/1969/652/3624/8516/2296/22943/2294/6615/10736/6886/286204","HOXA11, ITGB1, SCX, ITGA2, BMPR2, EPB41L5, MESP2, FOXC2, ITGB4, WNT3, SMAD1, TRIM15, KDM6B, ITGA3, MESP1, SFRP2, ITGB3, GJA1, EPHA2, BMP4, INHBA, ITGA8, FOXC1, DKK1, FOXF1, SNAI1, SIX2, TAL1, CRB2"
"GO:0032753","positive regulation of interleukin-4 production",24,0.674845207652499,2.15389624095172,0.000156062246461121,0.000368516733240127,0.00128601901007825,1610,"tags=50%, list=9%, signal=46%","50943/54440/916/6850/959/7292/2207/3965/942/84868/2625/5588","FOXP3, SASH3, CD3E, SYK, CD40LG, TNFSF4, FCER1G, LGALS9, CD86, HAVCR2, GATA3, PRKCQ"
"GO:0043536","positive regulation of blood vessel endothelial cell migration",50,-0.623397540269021,-1.77910256381366,0.000156838723494413,0.000369109558642629,0.00128733924837002,2466,"tags=48%, list=13%, signal=42%","5606/958/8829/23411/51378/4780/2247/2303/5587/8817/10000/5155/4846/3315/407006/2624/10769/2260/27286/7424/9982/284/57381/3791","MAP2K3, CD40, NRP1, SIRT1, ANGPT4, NFE2L2, FGF2, FOXC2, PRKD1, FGF18, AKT3, PDGFB, NOS3, HSPB1, MIR221, GATA2, PLK2, FGFR1, SRPX2, VEGFC, FGFBP1, ANGPT1, RHOJ, KDR"
"GO:0006941","striated muscle contraction",148,-0.495405829292175,-1.59259778890272,0.000156560816176639,0.000369073736121104,0.00128733924837002,4403,"tags=41%, list=24%, signal=32%","2946/476/287/2281/5224/51086/3759/113246/10008/23327/3752/5606/2934/29119/1832/6547/51761/2258/9992/10848/9456/481/1760/7124/3757/7139/30845/23336/7125/776/8913/477/80149/845/6769/3164/7168/2697/6444/3728/6781/147/857/384/2702/4635/3741/8654/1756/6329/23704/3764/4634/6330/5350/775/10052/783/3781/2257/3270","GSTM2, ATP1A1, ANK2, FKBP1B, PGAM2, TNNI3K, KCNJ2, C12orf57, KCNE3, NEDD4L, KCND3, MAP2K3, GSN, CTNNA3, DSP, SLC8A3, ATP8A2, FGF13, KCNE2, PPP1R13L, HOMER1, ATP1B1, DMPK, TNF, KCNH2, TNNT2, EHD3, SYNM, TNNC2, CACNA1D, CACNA1G, ATP1A2, ZC3H12A, CASQ2, STAC, NR4A1, TPM1, GJA1, SGCD, JUP, STC1, ADRA1B, CAV1, ARG2, GJA5, MYL4, KCNA5, PDE5A, DMD, SCN4A, KCNE4, KCNJ8, MYL3, SCN4B, PLN, CACNA1C, GJC1, CACNB2, KCNN2, FGF12, HRC"
"GO:0000725","recombinational repair",148,0.358480167603918,1.54263074913059,0.000157515274938885,0.00037008187506544,0.00129035732968511,5612,"tags=48%, list=30%, signal=34%","25939/10721/7454/23503/79000/675/10635/10097/7517/472/84464/142/641/672/92797/8438/8914/83695/80010/2072/254394/57634/253714/2187/64859/60/4173/55693/4171/9401/55159/4174/8295/9985/7156/55010/5888/55317/157777/8317/51750/58493/5892/4175/353497/56154/84296/3980/9907/63979/9400/5893/84515/116028/4796/23514/1111/79728/2074/6117/23347/80198/6118/11144/8318/51548/5885/348654/4172/79008/2237","SAMHD1, POLQ, WAS, ZFYVE26, AUNIP, BRCA2, RAD51AP1, ACTR2, XRCC3, ATM, SLX4, PARP1, BLM, BRCA1, HELB, RAD54L, TIMELESS, RHNO1, RMI1, ERCC4, MCM9, EP400, MMS22L, FANCB, NABP1, ACTB, MCM4, KDM4D, MCM2, RECQL4, RFWD3, MCM5, TRRAP, REC8, TOP3A, PARPBP, RAD51, AP5S1, MCMDC2, CDC7, RTEL1, INIP, RAD51D, MCM6, POLN, TEX15, GINS4, LIG3, AP5Z1, FIGNL1, RECQL5, RAD52, MCM8, RMI2, TONSL, SPIDR, CHEK1, PALB2, ERCC6, RPA1, SMCHD1, MUS81, RPA2, DMC1, CDC45, SIRT6, RAD21, GEN1, MCM3, SLX1B, FEN1"
